t,x,y,z,vx,vy,vz,wx,wy,wz,event
0.176000,-0.172819,0.000000,1.238083,5.357412,0.000000,0.066107,0.000000,120.000000,0.000000,0
0.177000,-0.167463,0.000000,1.238144,5.354147,0.000000,0.055793,0.000000,120.000000,0.000000,0
0.178000,-0.162111,0.000000,1.238195,5.350884,0.000000,0.045486,0.000000,120.000000,0.000000,0
0.179000,-0.156762,0.000000,1.238235,5.347625,0.000000,0.035185,0.000000,120.000000,0.000000,0
0.180000,-0.151416,0.000000,1.238265,5.344368,0.000000,0.024891,0.000000,120.000000,0.000000,0
0.181000,-0.146073,0.000000,1.238285,5.341115,0.000000,0.014604,0.000000,120.000000,0.000000,0
0.182000,-0.140733,0.000000,1.238294,5.337865,0.000000,0.004323,0.000000,120.000000,0.000000,0
0.183000,-0.135397,0.000000,1.238294,5.334618,0.000000,-0.005951,0.000000,120.000000,0.000000,0
0.184000,-0.130064,0.000000,1.238283,5.331374,0.000000,-0.016219,0.000000,120.000000,0.000000,0
0.185000,-0.124734,0.000000,1.238261,5.328133,0.000000,-0.026480,0.000000,120.000000,0.000000,0
0.186000,-0.119408,0.000000,1.238230,5.324895,0.000000,-0.036735,0.000000,120.000000,0.000000,0
0.187000,-0.114085,0.000000,1.238188,5.321660,0.000000,-0.046983,0.000000,120.000000,0.000000,0
0.188000,-0.108765,0.000000,1.238136,5.318428,0.000000,-0.057225,0.000000,120.000000,0.000000,0
0.189000,-0.103448,0.000000,1.238073,5.315199,0.000000,-0.067461,0.000000,120.000000,0.000000,0
0.190000,-0.098134,0.000000,1.238001,5.311973,0.000000,-0.077690,0.000000,120.000000,0.000000,0
0.191000,-0.092824,0.000000,1.237918,5.308750,0.000000,-0.087912,0.000000,120.000000,0.000000,0
0.192000,-0.087517,0.000000,1.237825,5.305529,0.000000,-0.098128,0.000000,120.000000,0.000000,0
0.193000,-0.082213,0.000000,1.237722,5.302312,0.000000,-0.108338,0.000000,120.000000,0.000000,0
0.194000,-0.076912,0.000000,1.237608,5.299097,0.000000,-0.118541,0.000000,120.000000,0.000000,0
0.195000,-0.071614,0.000000,1.237485,5.295886,0.000000,-0.128738,0.000000,120.000000,0.000000,0
0.196000,-0.066320,0.000000,1.237351,5.292677,0.000000,-0.138928,0.000000,120.000000,0.000000,0
0.197000,-0.061029,0.000000,1.237207,5.289471,0.000000,-0.149112,0.000000,120.000000,0.000000,0
0.198000,-0.055741,0.000000,1.237053,5.286268,0.000000,-0.159289,0.000000,120.000000,0.000000,0
0.199000,-0.050457,0.000000,1.236888,5.283067,0.000000,-0.169461,0.000000,120.000000,0.000000,0
0.200000,-0.045175,0.000000,1.236714,5.279870,0.000000,-0.179626,0.000000,120.000000,0.000000,0
0.201000,-0.039897,0.000000,1.236529,5.276675,0.000000,-0.189784,0.000000,120.000000,0.000000,0
0.202000,-0.034622,0.000000,1.236334,5.273483,0.000000,-0.199936,0.000000,120.000000,0.000000,0
0.203000,-0.029350,0.000000,1.236129,5.270293,0.000000,-0.210082,0.000000,120.000000,0.000000,0
0.204000,-0.024081,0.000000,1.235914,5.267106,0.000000,-0.220222,0.000000,120.000000,0.000000,0
0.205000,-0.018816,0.000000,1.235689,5.263922,0.000000,-0.230355,0.000000,120.000000,0.000000,0
0.206000,-0.013553,0.000000,1.235453,5.260741,0.000000,-0.240482,0.000000,120.000000,0.000000,0
0.207000,-0.008294,0.000000,1.235208,5.257562,0.000000,-0.250603,0.000000,120.000000,0.000000,0
0.208000,-0.003038,0.000000,1.234952,5.254386,0.000000,-0.260717,0.000000,120.000000,0.000000,5
0.209000,0.002215,0.000000,1.234686,5.251213,0.000000,-0.270826,0.000000,120.000000,0.000000,0
0.210000,0.007464,0.000000,1.234410,5.248042,0.000000,-0.280928,0.000000,120.000000,0.000000,0
0.211000,0.012711,0.000000,1.234124,5.244874,0.000000,-0.291023,0.000000,120.000000,0.000000,0
0.212000,0.017954,0.000000,1.233828,5.241708,0.000000,-0.301113,0.000000,120.000000,0.000000,0
0.213000,0.023194,0.000000,1.233522,5.238545,0.000000,-0.311196,0.000000,120.000000,0.000000,0
0.214000,0.028431,0.000000,1.233206,5.235385,0.000000,-0.321273,0.000000,120.000000,0.000000,0
0.215000,0.033665,0.000000,1.232880,5.232226,0.000000,-0.331344,0.000000,120.000000,0.000000,0
0.216000,0.038895,0.000000,1.232543,5.229071,0.000000,-0.341408,0.000000,120.000000,0.000000,0
0.217000,0.044123,0.000000,1.232197,5.225918,0.000000,-0.351467,0.000000,120.000000,0.000000,0
0.218000,0.049347,0.000000,1.231840,5.222767,0.000000,-0.361519,0.000000,120.000000,0.000000,0
0.219000,0.054569,0.000000,1.231474,5.219619,0.000000,-0.371565,0.000000,120.000000,0.000000,0
0.220000,0.059787,0.000000,1.231097,5.216474,0.000000,-0.381605,0.000000,120.000000,0.000000,0
0.221000,0.065001,0.000000,1.230711,5.213330,0.000000,-0.391639,0.000000,120.000000,0.000000,0
0.222000,0.070213,0.000000,1.230314,5.210190,0.000000,-0.401666,0.000000,120.000000,0.000000,0
0.223000,0.075422,0.000000,1.229907,5.207051,0.000000,-0.411688,0.000000,120.000000,0.000000,0
0.224000,0.080627,0.000000,1.229490,5.203915,0.000000,-0.421703,0.000000,120.000000,0.000000,0
0.225000,0.085830,0.000000,1.229064,5.200782,0.000000,-0.431712,0.000000,120.000000,0.000000,0
0.226000,0.091029,0.000000,1.228627,5.197650,0.000000,-0.441715,0.000000,120.000000,0.000000,0
0.227000,0.096225,0.000000,1.228180,5.194521,0.000000,-0.451712,0.000000,120.000000,0.000000,0
0.228000,0.101418,0.000000,1.227724,5.191395,0.000000,-0.461703,0.000000,120.000000,0.000000,0
0.229000,0.106608,0.000000,1.227257,5.188270,0.000000,-0.471688,0.000000,120.000000,0.000000,0
0.230000,0.111794,0.000000,1.226780,5.185148,0.000000,-0.481667,0.000000,120.000000,0.000000,0
0.231000,0.116978,0.000000,1.226294,5.182029,0.000000,-0.491639,0.000000,120.000000,0.000000,0
0.232000,0.122159,0.000000,1.225797,5.178911,0.000000,-0.501606,0.000000,120.000000,0.000000,0
0.233000,0.127336,0.000000,1.225290,5.175796,0.000000,-0.511566,0.000000,120.000000,0.000000,0
0.234000,0.132510,0.000000,1.224774,5.172683,0.000000,-0.521521,0.000000,120.000000,0.000000,0
0.235000,0.137681,0.000000,1.224247,5.169572,0.000000,-0.531469,0.000000,120.000000,0.000000,0
0.236000,0.142849,0.000000,1.223711,5.166463,0.000000,-0.541412,0.000000,120.000000,0.000000,0
0.237000,0.148014,0.000000,1.223165,5.163357,0.000000,-0.551348,0.000000,120.000000,0.000000,0
0.238000,0.153176,0.000000,1.222608,5.160253,0.000000,-0.561278,0.000000,120.000000,0.000000,0
0.239000,0.158335,0.000000,1.222042,5.157151,0.000000,-0.571203,0.000000,120.000000,0.000000,0
0.240000,0.163490,0.000000,1.221466,5.154051,0.000000,-0.581121,0.000000,120.000000,0.000000,0
0.241000,0.168643,0.000000,1.220880,5.150953,0.000000,-0.591033,0.000000,120.000000,0.000000,0
0.242000,0.173792,0.000000,1.220284,5.147857,0.000000,-0.600939,0.000000,120.000000,0.000000,0
0.243000,0.178939,0.000000,1.219678,5.144764,0.000000,-0.610840,0.000000,120.000000,0.000000,0
0.244000,0.184082,0.000000,1.219062,5.141672,0.000000,-0.620734,0.000000,120.000000,0.000000,0
0.245000,0.189222,0.000000,1.218436,5.138583,0.000000,-0.630622,0.000000,120.000000,0.000000,0
0.246000,0.194359,0.000000,1.217801,5.135495,0.000000,-0.640505,0.000000,120.000000,0.000000,0
0.247000,0.199493,0.000000,1.217155,5.132410,0.000000,-0.650381,0.000000,120.000000,0.000000,0
0.248000,0.204624,0.000000,1.216500,5.129326,0.000000,-0.660252,0.000000,120.000000,0.000000,0
0.249000,0.209752,0.000000,1.215835,5.126245,0.000000,-0.670116,0.000000,120.000000,0.000000,0
0.250000,0.214876,0.000000,1.215160,5.123166,0.000000,-0.679975,0.000000,120.000000,0.000000,0
0.251000,0.219998,0.000000,1.214475,5.120088,0.000000,-0.689827,0.000000,120.000000,0.000000,0
0.252000,0.225116,0.000000,1.213780,5.117013,0.000000,-0.699674,0.000000,120.000000,0.000000,0
0.253000,0.230232,0.000000,1.213076,5.113940,0.000000,-0.709515,0.000000,120.000000,0.000000,0
0.254000,0.235344,0.000000,1.212361,5.110868,0.000000,-0.719349,0.000000,120.000000,0.000000,0
0.255000,0.240454,0.000000,1.211637,5.107798,0.000000,-0.729178,0.000000,120.000000,0.000000,0
0.256000,0.245560,0.000000,1.210903,5.104731,0.000000,-0.739001,0.000000,120.000000,0.000000,0
0.257000,0.250663,0.000000,1.210159,5.101665,0.000000,-0.748818,0.000000,120.000000,0.000000,0
0.258000,0.255763,0.000000,1.209405,5.098601,0.000000,-0.758630,0.000000,120.000000,0.000000,0
0.259000,0.260860,0.000000,1.208642,5.095539,0.000000,-0.768435,0.000000,120.000000,0.000000,0
0.260000,0.265954,0.000000,1.207868,5.092479,0.000000,-0.778234,0.000000,120.000000,0.000000,0
